capacity_multiplier,w_gossip,w_rel,program_variant,k_swaps,n_changed_talks,replicate,mean_overload_excess,mean_user_utility,overflow_rate_slothall,hall_utilization_variance,n_skipped,n_users
1.0,0.3,0.7,289,3,6,2,0.049019607843137254,-0.003836833300665603,0.15,0.02034473920287069,172,1600
1.0,0.3,0.7,289,3,6,3,0.08088235294117647,-0.0015406928209995385,0.15,0.03570742022299116,167,1600
1.0,0.3,0.7,289,3,6,4,0.031862745098039214,-0.00033765408443287015,0.175,0.019896193771626297,149,1600
1.0,0.3,0.7,289,3,6,5,0.06862745098039216,-0.005041250495705754,0.2,0.02064910931692938,143,1600
1.0,0.3,0.7,290,7,14,1,0.041666666666666664,-0.00396013024765125,0.15,0.01608355760604895,183,1600
1.0,0.3,0.7,290,7,14,2,0.04411764705882353,-0.0002172882098966511,0.15,0.017413174420094834,172,1600
1.0,0.3,0.7,290,7,14,3,0.07598039215686274,-0.004244452073908178,0.15,0.03368896578239138,167,1600
1.0,0.3,0.7,290,7,14,4,0.02941176470588235,0.00018709374926402235,0.125,0.020424836601307186,149,1600
1.0,0.3,0.7,290,7,14,5,0.06127450980392157,-0.004522090078535257,0.175,0.0196879405356914,143,1600
1.0,0.3,0.7,291,8,16,1,0.03676470588235294,-0.002779412975651212,0.15,0.01829424580289632,183,1600
1.0,0.3,0.7,291,8,16,2,0.0392156862745098,-0.006600767772688414,0.15,0.016596180956042546,172,1600
1.0,0.3,0.7,291,8,16,3,0.0784313725490196,-0.0002813010185491294,0.175,0.03589965397923875,167,1600
1.0,0.3,0.7,291,8,16,4,0.024509803921568627,0.0006440912144898902,0.1,0.016772395232602842,149,1600
1.0,0.3,0.7,291,8,16,5,0.06862745098039216,-0.004309673654061044,0.175,0.02108163526848647,143,1600
1.0,0.3,0.7,292,8,16,1,0.034313725490196074,-0.004292833060972044,0.125,0.020072408048186594,183,1600
1.0,0.3,0.7,292,8,16,2,0.041666666666666664,-0.003053864102839725,0.15,0.018374343201332816,172,1600
1.0,0.3,0.7,292,8,16,3,0.08823529411764706,-0.0019837504069437272,0.175,0.034361783929257976,167,1600
1.0,0.3,0.7,292,8,16,4,0.02941176470588235,0.001108215213243966,0.175,0.017108804306036136,149,1600
1.0,0.3,0.7,292,8,16,5,0.07598039215686274,-0.006727531356955296,0.175,0.021706394976291166,143,1600
1.0,0.3,0.7,293,8,16,1,0.034313725490196074,-0.0025179850931453984,0.125,0.019159297706010506,183,1600
1.0,0.3,0.7,293,8,16,2,0.02941176470588235,-0.0017493164926418103,0.1,0.016259771882609252,172,1600
1.0,0.3,0.7,293,8,16,3,0.08088235294117647,0.000867030013614567,0.125,0.03388119953863898,167,1600
1.0,0.3,0.7,293,8,16,4,0.031862745098039214,-0.0008457293739775196,0.1,0.01754133025759323,149,1600
1.0,0.3,0.7,293,8,16,5,0.0661764705882353,-0.006823745729125221,0.225,0.02122581058567217,143,1600
1.0,0.3,0.7,294,4,7,1,0.06334841628959277,0.001855262082972331,0.225,0.016803836542158338,183,1600
1.0,0.3,0.7,294,4,7,2,0.07918552036199096,0.00034452901643817314,0.175,0.02054606512288173,172,1600
1.0,0.3,0.7,294,4,7,3,0.08597285067873303,0.0011186156058829511,0.125,0.027288584272321295,167,1600
1.0,0.3,0.7,294,4,7,4,0.05882352941176471,-0.0010370084949681768,0.25,0.01610704536716647,149,1600
1.0,0.3,0.7,294,4,7,5,0.10180995475113122,-0.0035156096696300665,0.225,0.025794103599207394,143,1600
1.0,0.3,0.7,295,8,13,1,0.05882352941176471,-0.0011237472368520684,0.15,0.013540044509508171,183,1600
1.0,0.3,0.7,295,8,13,2,0.07692307692307693,-0.0020647790128714406,0.2,0.019940517700292783,172,1600
1.0,0.3,0.7,295,8,13,3,0.08371040723981901,-0.0006258765302482061,0.175,0.02471320276225121,167,1600
1.0,0.3,0.7,295,8,13,4,0.06787330316742082,-0.005469159233980463,0.2,0.01716024088368379,149,1600
1.0,0.3,0.7,295,8,13,5,0.0927601809954751,-0.004435262777478783,0.275,0.020413406825777063,143,1600
1.0,0.3,0.7,296,6,12,1,0.03676470588235294,-0.004520556082425174,0.15,0.016323849801358443,183,1600
1.0,0.3,0.7,296,6,12,2,0.03676470588235294,-0.0024718491517705843,0.175,0.01837434320133282,172,1600
1.0,0.3,0.7,296,6,12,3,0.0784313725490196,-0.0009677467762958258,0.125,0.034361783929257976,167,1600
1.0,0.3,0.7,296,6,12,4,0.022058823529411766,-0.003247025699965889,0.1,0.014898116109188772,149,1600
1.0,0.3,0.7,296,6,12,5,0.06372549019607844,-0.00620586327444471,0.175,0.01872677175445341,143,1600
1.0,0.3,0.7,297,5,10,1,0.03676470588235294,-0.003585132792650256,0.15,0.01762142765602973,183,1600
1.0,0.3,0.7,297,5,10,2,0.04411764705882353,-0.0003590004600118846,0.125,0.018134051006023322,172,1600
1.0,0.3,0.7,297,5,10,3,0.08333333333333333,-0.0031902434216317488,0.175,0.03407343329488658,167,1600
1.0,0.3,0.7,297,5,10,4,0.0196078431372549,-0.001570478908615769,0.075,0.01557093425605536,149,1600
1.0,0.3,0.7,297,5,10,5,0.06372549019607844,-0.007293962828916847,0.175,0.019784057413815198,143,1600
1.0,0.3,0.7,298,3,5,1,0.06108597285067874,-0.0005177899886621162,0.2,0.0167594749061012,183,1600
1.0,0.3,0.7,298,3,5,2,0.06561085972850679,-0.004244882746133953,0.2,0.016135368793067754,172,1600
1.0,0.3,0.7,298,3,5,3,0.09276018099547513,-0.0010209275598026578,0.175,0.029561559163635287,167,1600
1.0,0.3,0.7,298,3,5,4,0.06334841628959277,-0.002014461355647654,0.175,0.016129991423417027,149,1600
1.0,0.3,0.7,298,3,5,5,0.09502262443438915,-0.005619824240056914,0.225,0.019020126134918523,143,1600
1.0,0.3,0.7,299,7,14,1,0.041666666666666664,-0.0007366029937111307,0.1,0.017717544534153525,183,1600
1.0,0.3,0.7,299,7,14,2,0.04411764705882353,-0.005333987510821317,0.125,0.019143278226323206,172,1600
1.0,0.3,0.7,299,7,14,3,0.07107843137254902,-0.004082173245187733,0.15,0.029796232218377544,167,1600
1.0,0.3,0.7,299,7,14,4,0.03431372549019608,-0.0038118099704297493,0.125,0.01677239523260284,149,1600
1.0,0.3,0.7,299,7,14,5,0.06372549019607844,-0.00618613472492143,0.2,0.0196879405356914,143,1600
1.0,0.3,0.7,300,4,7,1,0.07466063348416291,0.0014957684731780319,0.2,0.020602955224322005,183,1600
1.0,0.3,0.7,300,4,7,2,0.06334841628959277,-0.0016858544508431806,0.175,0.015073732735929966,172,1600
1.0,0.3,0.7,300,4,7,3,0.10180995475113123,-0.001674307916982798,0.225,0.031500624020347194,167,1600
1.0,0.3,0.7,300,4,7,4,0.05203619909502263,-0.0022676111223699992,0.175,0.015004314908467155,149,1600
1.0,0.3,0.7,300,4,7,5,0.08597285067873303,-0.003023400881065754,0.225,0.01782111096323899,143,1600
1.0,0.3,0.7,301,4,8,1,0.049019607843137254,-0.0015793829323229147,0.175,0.02295591439190055,183,1600
1.0,0.3,0.7,301,4,8,2,0.041666666666666664,-0.003744346208186471,0.125,0.01746123285915673,172,1600
1.0,0.3,0.7,301,4,8,3,0.07352941176470588,-0.003726151775335893,0.125,0.0325836216839677,167,1600
1.0,0.3,0.7,301,4,8,4,0.0196078431372549,-0.003645694807055406,0.075,0.014898116109188772,149,1600
1.0,0.3,0.7,301,4,8,5,0.05147058823529412,-0.003748162172123557,0.15,0.017621427656029726,143,1600
1.0,0.3,0.7,302,8,16,1,0.041666666666666664,-0.002912618115078658,0.125,0.02026464180443419,183,1600
1.0,0.3,0.7,302,8,16,2,0.03676470588235294,-0.002096732827994856,0.125,0.01823016788414712,172,1600
1.0,0.3,0.7,302,8,16,3,0.08333333333333333,-0.0021726443560328335,0.2,0.03210303729334871,167,1600
1.0,0.3,0.7,302,8,16,4,0.024509803921568627,-0.0019626494529074987,0.1,0.016724336793540944,149,1600
1.0,0.3,0.7,302,8,16,5,0.05392156862745098,-0.0024960245050897356,0.225,0.018870947071639107,143,1600
1.0,0.3,0.7,303,6,12,1,0.034313725490196074,-0.004174105072161182,0.15,0.017717544534153532,183,1600
1.0,0.3,0.7,303,6,12,2,0.049019607843137254,-0.0012848946926533244,0.15,0.019239395104447003,172,1600
1.0,0.3,0.7,303,6,12,3,0.07352941176470588,-0.001665240632573841,0.15,0.033352556708958085,167,1600
1.0,0.3,0.7,303,6,12,4,0.034313725490196074,-0.002692731045826804,0.2,0.019848135332564396,149,1600
1.0,0.3,0.7,303,6,12,5,0.07107843137254903,-0.003599226384903886,0.2,0.02103357682942458,143,1600
1.0,0.3,0.7,304,6,11,1,0.05882352941176471,-0.0037417940214800184,0.175,0.015476740454854636,183,1600
1.0,0.3,0.7,304,6,11,2,0.07918552036199096,-0.00279145785010769,0.15,0.022284009848283198,172,1600
1.0,0.3,0.7,304,6,11,3,0.10180995475113123,-0.0012516679542022757,0.175,0.03391756794723922,167,1600
1.0,0.3,0.7,304,6,11,4,0.05429864253393665,-0.004167304414659156,0.2,0.015232972525360069,149,1600
1.0,0.3,0.7,304,6,11,5,0.09049773755656107,-0.005115816892430303,0.275,0.01851909694496199,143,1600
1.0,0.3,0.7,305,4,8,1,0.041666666666666664,-0.0036010773782618345,0.15,0.018150070485710625,183,1600
1.0,0.3,0.7,305,4,8,2,0.031862745098039214,-0.002492525344132446,0.15,0.014866077149814172,172,1600
1.0,0.3,0.7,305,4,8,3,0.07107843137254903,-0.0026691078976000425,0.15,0.03205497885428681,167,1600
1.0,0.3,0.7,305,4,8,4,0.034313725490196074,-0.0009291353423759574,0.125,0.017204921184159935,149,1600
1.0,0.3,0.7,305,4,8,5,0.056372549019607844,-0.00442187789863965,0.175,0.018967063949762906,143,1600
1.0,0.3,0.7,306,8,15,1,0.06787330316742082,-0.00010606373652990441,0.175,0.018460004288291483,183,1600
1.0,0.3,0.7,306,8,15,2,0.07466063348416291,-0.004566566706926096,0.2,0.0179168544642593,172,1600
1.0,0.3,0.7,306,8,15,3,0.09049773755656107,-0.003824560142529663,0.25,0.028619433354035426,167,1600
1.0,0.3,0.7,306,8,15,4,0.04524886877828054,-0.002260329204655136,0.175,0.014783533700056188,149,1600
1.0,0.3,0.7,306,8,15,5,0.09502262443438915,-0.004496805426824722,0.2,0.02062201594061456,143,1600
1.0,0.3,0.7,307,6,12,1,0.04411764705882353,-0.003160783799394267,0.15,0.01757336921696783,183,1600
1.0,0.3,0.7,307,6,12,2,0.0392156862745098,-0.004065703544038115,0.15,0.015875304370114054,172,1600
1.0,0.3,0.7,307,6,12,3,0.07107843137254902,-0.00181414825063257,0.125,0.03306420607458669,167,1600
1.0,0.3,0.7,307,6,12,4,0.02941176470588235,-0.002227165418516961,0.1,0.017397154940407535,149,1600
1.0,0.3,0.7,307,6,12,5,0.07352941176470588,-0.0020872772105940385,0.2,0.02343649878251954,143,1600
1.0,0.3,0.7,308,8,16,1,0.03921568627450981,-0.00024674518113897647,0.125,0.017140843265410738,183,1600
1.0,0.3,0.7,308,8,16,2,0.04411764705882353,-0.006896804369534948,0.15,0.017893758810713825,172,1600
1.0,0.3,0.7,308,8,16,3,0.09313725490196079,-0.0008232496718119364,0.175,0.03719723183391003,167,1600
1.0,0.3,0.7,308,8,16,4,0.034313725490196074,0.0002969874218979385,0.15,0.017973856209150325,149,1600
1.0,0.3,0.7,308,8,16,5,0.07598039215686274,-0.00670081768053933,0.225,0.024061258490324228,143,1600
1.0,0.3,0.7,309,4,8,1,0.03186274509803922,-0.0045575201911560725,0.175,0.018246187363834415,183,1600
1.0,0.3,0.7,309,4,8,2,0.04411764705882353,-0.0036104911056463605,0.15,0.017797641932590025,172,1600
1.0,0.3,0.7,309,4,8,3,0.09068627450980392,-0.0012108848006027984,0.175,0.036572472126105336,167,1600
1.0,0.3,0.7,309,4,8,4,0.02696078431372549,-0.0023405496994382703,0.15,0.016580161476355243,149,1600
1.0,0.3,0.7,309,4,8,5,0.07352941176470588,-0.007523559277760796,0.2,0.02122581058567217,143,1600
1.0,0.3,0.7,310,6,12,1,0.0392156862745098,-0.0054057745970203545,0.125,0.016948609509163142,183,1600
1.0,0.3,0.7,310,6,12,2,0.04411764705882353,-0.002235640302678803,0.15,0.019623862616942194,172,1600
1.0,0.3,0.7,310,6,12,3,0.07107843137254903,-0.000617477599371341,0.15,0.03330449826989619,167,1600
1.0,0.3,0.7,310,6,12,4,0.034313725490196074,-3.2404348530690186e-05,0.175,0.01754133025759323,149,1600
1.0,0.3,0.7,310,6,12,5,0.06372549019607844,-0.005987186948404996,0.2,0.019255414584134305,143,1600
1.0,0.3,0.7,311,7,14,1,0.0392156862745098,-0.0010655121487798168,0.15,0.0194476483403819,183,1600
1.0,0.3,0.7,311,7,14,2,0.02941176470588235,-0.0009736659165355376,0.15,0.01558695373574266,172,1600
1.0,0.3,0.7,311,7,14,3,0.06372549019607844,-0.0030926975321926876,0.125,0.03133410226835832,167,1600
1.0,0.3,0.7,311,7,14,4,0.03186274509803922,-0.0032239076690893853,0.1,0.01888696655132641,149,1600
1.0,0.3,0.7,311,7,14,5,0.06862745098039216,-0.00715431030090258,0.175,0.02151416122004357,143,1600
1.0,0.3,0.7,312,6,12,1,0.031862745098039214,0.00032398749128333294,0.1,0.01574714853261566,183,1600
1.0,0.3,0.7,312,6,12,2,0.031862745098039214,-0.004856350515619851,0.125,0.017413174420094834,172,1600
1.0,0.3,0.7,312,6,12,3,0.07352941176470588,-0.0020726991905394244,0.15,0.03147827758554402,167,1600
1.0,0.3,0.7,312,6,12,4,0.041666666666666664,-0.003952415823659976,0.15,0.017733564013840825,149,1600
1.0,0.3,0.7,312,6,12,5,0.0661764705882353,-0.006517372945600073,0.175,0.020985518390362678,143,1600
1.0,0.3,0.7,313,3,6,1,0.04656862745098039,-0.0010745725124434102,0.175,0.021081635268486474,183,1600
1.0,0.3,0.7,313,3,6,2,0.031862745098039214,-0.004734152270975756,0.125,0.016115596565423555,172,1600
1.0,0.3,0.7,313,3,6,3,0.0784313725490196,-0.0007804993206082145,0.15,0.03513071895424836,167,1600
1.0,0.3,0.7,313,3,6,4,0.03676470588235294,-0.00270739752544614,0.15,0.01691657054978854,149,1600
1.0,0.3,0.7,313,3,6,5,0.07107843137254903,-0.006377588668183307,0.175,0.02213892092784826,143,1600
1.0,0.3,0.7,314,8,16,1,0.03186274509803922,-0.0030304432842240205,0.15,0.01887094707163911,183,1600
1.0,0.3,0.7,314,8,16,2,0.0392156862745098,-0.005667782059463207,0.125,0.019816096373189793,172,1600
1.0,0.3,0.7,314,8,16,3,0.08333333333333333,-0.0030060820267681265,0.175,0.03407343329488658,167,1600
1.0,0.3,0.7,314,8,16,4,0.022058823529411766,-0.003990042977748089,0.125,0.013552479815455593,149,1600
1.0,0.3,0.7,314,8,16,5,0.056372549019607844,-0.004988851503221667,0.2,0.018822888632577216,143,1600
1.0,0.3,0.7,315,8,15,1,0.05656108597285067,-0.0009392443441902287,0.175,0.015174200011829767,183,1600
1.0,0.3,0.7,315,8,15,2,0.06108597285067874,-0.0026860948634566738,0.2,0.01659832682696004,172,1600
1.0,0.3,0.7,315,8,15,3,0.09728506787330317,-0.00234154242927616,0.2,0.034593914322893556,167,1600
1.0,0.3,0.7,315,8,15,4,0.05882352941176471,-0.005993383769018692,0.175,0.01650870671043681,149,1600
1.0,0.3,0.7,315,8,15,5,0.09049773755656108,-0.004466052905554534,0.225,0.01845238591665927,143,1600
1.0,0.3,0.7,316,6,12,1,0.0392156862745098,-9.7063384600915e-07,0.15,0.017765602973215427,183,1600
1.0,0.3,0.7,316,6,12,2,0.0392156862745098,-0.0004872644023271278,0.15,0.01621171344354735,172,1600
1.0,0.3,0.7,316,6,12,3,0.08578431372549018,-0.0015576236847118707,0.15,0.03628412149173394,167,1600
1.0,0.3,0.7,316,6,12,4,0.02941176470588235,-0.00040625870118674354,0.125,0.016339869281045746,149,1600
1.0,0.3,0.7,316,6,12,5,0.06372549019607844,-0.0041033470365073295,0.175,0.02180251185441497,143,1600
1.0,0.3,0.7,317,8,16,1,0.031862745098039214,-0.0037733745240984716,0.15,0.01694860950916314,183,1600
1.0,0.3,0.7,317,8,16,2,0.041666666666666664,-0.0033719432933139613,0.15,0.015779187491990258,172,1600
1.0,0.3,0.7,317,8,16,3,0.0661764705882353,-0.001979188036493724,0.15,0.030276816608996535,167,1600
1.0,0.3,0.7,317,8,16,4,0.031862745098039214,-0.0022355337581393543,0.1,0.016868512110726642,149,1600
1.0,0.3,0.7,317,8,16,5,0.05882352941176471,-0.003363958691843436,0.15,0.01858259643726771,143,1600
1.0,0.3,0.7,318,6,12,1,0.041666666666666664,1.80227639793884e-05,0.175,0.020024349609124692,183,1600
1.0,0.3,0.7,318,6,12,2,0.03186274509803922,-0.0022732986209302907,0.2,0.016259771882609245,172,1600
1.0,0.3,0.7,318,6,12,3,0.0784313725490196,-0.00165835951193003,0.15,0.035467128027681656,167,1600
1.0,0.3,0.7,318,6,12,4,0.02696078431372549,-0.0026970452029490845,0.125,0.016868512110726642,149,1600
1.0,0.3,0.7,318,6,12,5,0.07107843137254903,-0.004776306089770515,0.175,0.021369985902857876,143,1600
1.0,0.3,0.7,319,6,12,1,0.04411764705882353,-0.0011087985119229416,0.15,0.01872677175445341,183,1600
1.0,0.3,0.7,319,6,12,2,0.0392156862745098,0.000609752331438358,0.15,0.01760540817634243,172,1600
1.0,0.3,0.7,319,6,12,3,0.07107843137254902,-0.0015307628100708825,0.15,0.03229527104959631,167,1600
1.0,0.3,0.7,319,6,12,4,0.031862745098039214,1.7160014176624828e-05,0.125,0.01730103806228373,149,1600
1.0,0.3,0.7,319,6,12,5,0.06862745098039216,-0.0021327112623839638,0.2,0.02007240804818659,143,1600
1.0,0.3,0.7,320,3,6,1,0.0392156862745098,-0.0025537978263309924,0.175,0.018870947071639107,183,1600
1.0,0.3,0.7,320,3,6,2,0.04411764705882353,-0.004672298359582783,0.125,0.01899910290913751,172,1600
1.0,0.3,0.7,320,3,6,3,0.08088235294117647,-0.0010750440461561083,0.15,0.035851595540176855,167,1600
1.0,0.3,0.7,320,3,6,4,0.031862745098039214,-0.0013778487186937127,0.175,0.018021914648212223,149,1600
1.0,0.3,0.7,320,3,6,5,0.07107843137254903,-0.006010693627467844,0.2,0.020937459951300776,143,1600
1.0,0.3,0.7,321,3,6,1,0.034313725490196074,-0.002039474995690398,0.125,0.017285018582596436,183,1600
1.0,0.3,0.7,321,3,6,2,0.034313725490196074,-0.0012502844291157088,0.15,0.015923362809175955,172,1600
1.0,0.3,0.7,321,3,6,3,0.08333333333333333,-0.0027380713503953303,0.175,0.036524413687043435,167,1600
1.0,0.3,0.7,321,3,6,4,0.02941176470588235,-0.003514597233661334,0.175,0.018406382160707415,149,1600
1.0,0.3,0.7,321,3,6,5,0.06862745098039216,-0.006642089430461056,0.2,0.020408817121619884,143,1600
1.0,0.3,0.7,322,8,13,1,0.10504201680672268,0.0018005615880247205,0.175,0.020728721096281648,183,1600
1.0,0.3,0.7,322,8,13,2,0.08823529411764706,-0.00038351560186129064,0.225,0.015133691711978908,172,1600
1.0,0.3,0.7,322,8,13,3,0.11764705882352941,-0.002712352761955117,0.3,0.030300341214917335,167,1600
1.0,0.3,0.7,322,8,13,4,0.0903361344537815,-0.0024037477350066184,0.275,0.015791374883286646,149,1600
1.0,0.3,0.7,322,8,13,5,0.11554621848739495,-0.003718431861125282,0.275,0.017871372274399954,143,1600
1.0,0.3,0.7,323,3,6,1,0.041666666666666664,-0.0012282426028104964,0.15,0.01738113546072023,183,1600
1.0,0.3,0.7,323,3,6,2,0.03676470588235294,-0.0038337574641627726,0.15,0.017220940663847235,172,1600
1.0,0.3,0.7,323,3,6,3,0.08088235294117647,-0.0021928129427396924,0.175,0.03460207612456747,167,1600
1.0,0.3,0.7,323,3,6,4,0.02696078431372549,-0.0033935297096468276,0.125,0.01566705113417916,149,1600
1.0,0.3,0.7,323,3,6,5,0.0661764705882353,-0.005194730621660711,0.2,0.02007240804818659,143,1600
1.0,0.3,0.7,324,7,12,1,0.05429864253393665,-0.0029708234925055876,0.225,0.015664026409960664,183,1600
1.0,0.3,0.7,324,7,12,2,0.06334841628959277,-0.005791182048706105,0.15,0.013488980569603404,172,1600
1.0,0.3,0.7,324,7,12,3,0.09049773755656108,0.0020174351715104423,0.15,0.030524668027090165,167,1600
1.0,0.3,0.7,324,7,12,4,0.05203619909502263,0.0014583509873045842,0.2,0.014421303196995238,149,1600
1.0,0.3,0.7,324,7,12,5,0.09276018099547513,-0.005590100728659309,0.225,0.02260006580309348,143,1600
1.0,0.3,0.7,325,8,15,1,0.06108597285067874,-0.003810738027532352,0.15,0.015586224972643658,183,1600
1.0,0.3,0.7,325,8,15,2,0.08144796380090498,-0.006222066415211884,0.175,0.02074798819980481,172,1600
1.0,0.3,0.7,325,8,15,3,0.08823529411764705,-0.002691544145127409,0.15,0.029927262443438914,167,1600
1.0,0.3,0.7,325,8,15,4,0.056561085972850686,-0.002646324032903067,0.15,0.01422962765800136,149,1600
1.0,0.3,0.7,325,8,15,5,0.08371040723981901,-0.007965642779963674,0.2,0.017060539585366567,143,1600
1.0,0.3,0.7,326,4,8,1,0.041666666666666664,-0.00028275111282709985,0.1,0.018726771754453413,183,1600
1.0,0.3,0.7,326,4,8,2,0.041666666666666664,-0.00196827285020845,0.2,0.01731705754197103,172,1600
1.0,0.3,0.7,326,4,8,3,0.08088235294117647,-0.004168026014740462,0.2,0.03662053056516724,167,1600
1.0,0.3,0.7,326,4,8,4,0.029411764705882356,-0.00255880921096832,0.1,0.016339869281045746,149,1600
1.0,0.3,0.7,326,4,8,5,0.06372549019607844,-0.006023562778791529,0.2,0.01997629117006279,143,1600
1.0,0.3,0.7,327,6,12,1,0.05147058823529412,-0.0027941172702412587,0.15,0.021514161220043567,183,1600
1.0,0.3,0.7,327,6,12,2,0.0392156862745098,-0.003924237265309784,0.125,0.0193355119825708,172,1600
1.0,0.3,0.7,327,6,12,3,0.08088235294117646,-8.959892256825697e-05,0.125,0.03613994617454825,167,1600
1.0,0.3,0.7,327,6,12,4,0.012254901960784314,-0.0021643775095435557,0.1,0.0130238369857747,149,1600
1.0,0.3,0.7,327,6,12,5,0.07843137254901962,-0.003682258182016085,0.175,0.023244265026271946,143,1600
1.0,0.3,0.7,328,5,10,1,0.03676470588235294,-0.00012776385570759886,0.15,0.019015122388824808,183,1600
1.0,0.3,0.7,328,5,10,2,0.03676470588235294,-0.0019015209696954117,0.15,0.015971421248237853,172,1600
1.0,0.3,0.7,328,5,10,3,0.07598039215686274,-0.0010428561348089715,0.125,0.03349673202614379,167,1600
1.0,0.3,0.7,328,5,10,4,0.02696078431372549,-0.0027257909555191873,0.125,0.016676278354479043,149,1600
1.0,0.3,0.7,328,5,10,5,0.06862745098039216,-0.0033950518807250776,0.175,0.022138920927848253,143,1600
1.0,0.3,0.7,329,7,13,1,0.0497737556561086,-0.0012548828242870513,0.15,0.015135215006062757,183,1600
1.0,0.3,0.7,329,7,13,2,0.06787330316742081,-0.0022266032951301896,0.175,0.017528353739685913,172,1600
1.0,0.3,0.7,329,7,13,3,0.06334841628959276,-0.0025838744849170326,0.125,0.01648227087214976,167,1600
1.0,0.3,0.7,329,7,13,4,0.056561085972850686,-0.0033771643364889315,0.15,0.01409144485848638,149,1600
1.0,0.3,0.7,329,7,13,5,0.09502262443438915,-0.004459942300672992,0.225,0.0205499282820217,143,1600
1.0,0.3,0.7,330,3,6,1,0.03676470588235294,-0.002370009252044838,0.15,0.017861719851339223,183,1600
